,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
2659,64810,15806964,Houghton,565.0,Spain,Male,51.0,1,0.0,3,1,1,97593.16,1
2660,93049,15642996,P'eng,587.0,France,Female,33.0,6,0.0,2,1,1,180150.44,0
2661,35761,15652789,Lucchesi,669.0,Spain,Female,30.0,7,0.0,2,1,0,91903.9,0
2662,120346,15656937,Johnston,468.0,Spain,Male,26.0,5,131643.25,1,1,0,64436.16,0
2663,118853,15642160,Milanesi,850.0,France,Male,37.0,1,0.0,2,1,0,16491.64,0
2664,52481,15643682,Tien,646.0,Spain,Male,29.0,4,104832.49,1,1,1,186885.01,0
2665,39385,15657540,Eluemuno,539.0,France,Female,63.0,9,0.0,1,0,1,61602.42,1
2666,47735,15738220,Bennet,800.0,Spain,Male,38.0,5,0.0,1,1,0,51553.43,1
2667,10742,15587913,Palerma,637.0,Germany,Female,41.0,1,152143.89,2,1,0,132368.47,0
2668,63611,15609562,Ch'in,449.0,France,Male,41.0,4,76665.71,1,1,0,189307.7,0
2669,93117,15593954,Capon,564.0,France,Female,29.0,7,0.0,1,1,1,134878.34,0
2670,58510,15639357,Allan,695.0,France,Male,38.0,4,0.0,1,1,1,27239.28,0
2671,2550,15788025,Shao,564.0,France,Male,37.0,1,0.0,1,1,1,153604.44,1
2672,141816,15681026,Yeh,516.0,France,Female,34.0,3,0.0,1,1,1,48137.08,0
2673,26252,15692575,Shih,637.0,France,Male,47.0,2,111501.66,1,1,1,136610.01,0
2674,18471,15572728,Chineze,555.0,France,Female,49.0,2,168066.87,1,0,1,153392.28,0
2675,131868,15696835,Hsia,684.0,Spain,Male,28.0,3,0.0,2,0,0,150836.92,0
2676,5572,15684960,Vicars,732.0,France,Female,43.0,6,0.0,1,1,0,2423.9,0
2677,134362,15578788,Y?,754.0,Spain,Male,33.0,1,112414.81,1,1,1,103557.85,0
2678,92456,15643055,Yirawala,611.0,Spain,Female,40.0,3,0.0,2,1,1,72946.87,0
2679,156217,15586022,Ts'ui,663.0,France,Male,33.0,2,0.0,2,1,0,73073.48,0
2680,7272,15681316,Tsai,724.0,France,Female,35.0,1,0.0,2,1,1,63717.49,0
2681,144538,15623478,Chukwumaobim,733.0,Germany,Male,34.0,4,121490.05,2,1,0,175544.02,0
2682,104126,15775590,Lombardi,781.0,Germany,Female,38.0,2,92833.89,1,1,0,92664.09,0
2683,155322,15693814,Echezonachukwu,602.0,France,Male,36.0,2,82275.35,2,1,1,93249.26,0
2684,20095,15751412,Adams,545.0,Spain,Male,24.0,7,81132.21,1,1,1,167289.82,0
2685,151352,15593499,Nwankwo,828.0,France,Male,41.0,8,0.0,1,0,1,163711.09,0
2686,118489,15727299,Hsia,717.0,France,Male,40.0,4,121405.04,1,1,1,71379.92,0
2687,31325,15617168,Nnaife,670.0,France,Female,40.0,6,105663.56,1,1,1,46721.52,0
2688,28501,15776047,Ch'iu,645.0,Germany,Female,34.0,8,100548.67,2,0,1,173568.3,0
2689,159857,15781530,Hsieh,613.0,Germany,Female,21.0,9,114888.74,2,1,1,155799.86,0
2690,67883,15693864,Bellucci,663.0,Germany,Female,38.0,3,84521.48,2,1,1,68052.08,0
2691,10069,15719606,Rivers,627.0,France,Male,57.0,9,0.0,2,1,1,37147.61,0
2692,162183,15589147,Onyemaechi,638.0,Spain,Male,71.0,9,153946.14,1,1,0,159316.59,0
2693,1904,15594915,Martin,714.0,Spain,Female,38.0,9,134209.44,1,1,1,170822.43,0
2694,15131,15583863,Siciliano,781.0,Spain,Male,34.0,6,146622.35,1,0,0,41815.22,0
2695,98276,15584518,Maurer,850.0,France,Female,33.0,0,0.0,2,1,0,26543.28,0
2696,104333,15683403,Lombardi,545.0,Spain,Male,52.0,8,0.0,1,1,1,73585.18,0
2697,82679,15614827,Sun,503.0,Germany,Male,34.0,7,104430.08,1,1,1,147557.71,0
2698,28669,15718227,Sargood,682.0,Germany,Male,29.0,2,98668.21,1,1,1,103560.98,1
2699,79385,15642812,Ch'ang,620.0,Germany,Male,24.0,6,121898.68,1,1,1,175071.02,0
2700,13318,15686983,Ford,678.0,France,Female,25.0,1,0.0,2,0,1,131501.72,0
2701,129380,15642725,Iweobiegbunam,775.0,Germany,Male,39.0,7,116623.31,1,0,1,58440.43,0
2702,164549,15767339,Shaw,777.0,Spain,Male,45.0,5,0.0,2,1,0,22457.25,1
2703,128508,15591150,Nwebube,570.0,Spain,Male,37.0,10,0.0,1,1,0,183387.12,0
2704,117170,15709861,Obidimkpa,774.0,France,Male,30.0,8,0.0,2,1,0,1557.9,0
2705,101802,15606472,Lung,585.0,France,Male,38.0,5,0.0,1,1,0,87363.56,0
2706,40912,15583079,Zetticci,608.0,Germany,Female,32.0,1,131087.76,2,1,0,78436.36,0
2707,110935,15661043,Chukwujamuike,554.0,Germany,Female,31.0,7,103739.59,2,1,1,183556.11,0
2708,70293,15736413,Young,788.0,Germany,Female,36.0,2,0.0,2,0,0,180142.42,0
2709,94453,15785564,Mancini,682.0,Spain,Female,42.0,3,139824.57,2,1,1,10109.47,0
2710,150567,15590228,Greenwalt,714.0,Germany,Female,46.0,7,76692.22,3,0,1,173511.72,1
2711,115398,15724076,Christie,707.0,France,Male,53.0,9,0.0,2,1,0,38941.44,0
2712,107094,15632899,Ejimofor,687.0,France,Male,31.0,6,0.0,2,0,1,177944.64,0
2713,45478,15796913,Walker,703.0,France,Male,32.0,6,137761.0,1,1,0,50390.98,0
2714,48747,15714256,Ndubuagha,748.0,France,Female,32.0,1,0.0,2,1,0,153657.82,0
2715,107870,15576945,Tuan,735.0,France,Male,29.0,7,0.0,2,0,0,99653.39,0
2716,140576,15769917,Johnston,537.0,France,Male,47.0,4,0.0,2,1,0,143829.54,1
2717,144476,15787553,Iadanza,699.0,Spain,Male,71.0,3,0.0,1,0,1,103348.71,0
2718,69246,15792722,Omeokachie,703.0,France,Female,43.0,6,66101.89,1,1,1,136846.75,0
2719,74438,15760090,Ch'eng,594.0,Germany,Male,31.0,2,100520.92,1,1,1,19412.8,0
2720,163311,15763515,Shih,657.0,France,Male,40.0,5,105767.28,2,0,0,162523.66,1
2721,89008,15705085,Chigozie,665.0,Germany,Male,35.0,3,110022.74,2,1,0,134878.19,1
2722,53905,15692926,Okeke,554.0,France,Female,38.0,1,0.0,2,1,1,141706.92,0
2723,107405,15651020,Nnaife,589.0,France,Female,34.0,10,0.0,2,1,0,105986.01,0
2724,26747,15586800,Chu,656.0,Germany,Male,46.0,2,73023.17,1,1,1,44265.29,0
2725,111117,15762218,O'Callaghan,579.0,France,Male,38.0,4,0.0,2,1,0,56905.38,0
2726,122227,15777784,Chiu,577.0,Spain,Male,36.0,3,123695.52,2,1,0,51702.52,0
2727,34577,15751743,Maclean,539.0,Germany,Male,57.0,2,150500.64,3,1,0,72909.75,1
2728,59162,15667632,Ch'ien,590.0,Germany,Male,37.0,1,126835.52,1,0,0,90893.04,0
2729,39699,15812850,Stradford,725.0,France,Male,67.0,6,0.0,2,0,1,85890.16,0
2730,125983,15773890,Okechukwu,625.0,France,Male,19.0,5,83442.98,1,0,1,117202.19,0
2731,76743,15793854,Lo Duca,798.0,France,Male,38.0,6,85626.6,1,1,1,125079.65,0
2732,76398,15704586,Gibson,792.0,France,Male,28.0,3,174060.46,2,1,0,105533.96,0
2733,65201,15605447,Olisanugo,693.0,Spain,Male,40.0,6,90721.27,1,1,0,45959.81,0
2734,139304,15573854,Chukwujekwu,727.0,France,Female,62.0,5,0.0,2,0,0,38652.96,0
2735,113187,15810444,Maughan,672.0,Spain,Female,36.0,9,98675.74,1,0,1,17738.0,0
2736,128118,15697567,Chikere,577.0,France,Female,42.0,1,104584.11,1,1,1,86410.28,0
2737,135262,15714391,Windradyne,528.0,France,Female,40.0,2,112701.04,1,0,1,25399.7,0
2738,153134,15673837,T'ien,627.0,Germany,Male,46.0,5,121404.64,1,1,0,90876.95,1
2739,50268,15765520,Okeke,723.0,France,Male,37.0,9,0.0,1,0,1,6959.0,1
2740,121775,15742868,Hsiung,632.0,Germany,Male,40.0,3,126444.18,1,1,0,106832.79,0
2741,103422,15692991,Onwumelu,678.0,France,Female,39.0,7,0.0,2,0,0,174921.91,0
2742,98968,15574072,Fanucci,581.0,France,Male,42.0,6,0.0,2,1,1,82696.33,0
2743,82739,15571686,Maclean,726.0,France,Male,37.0,2,86950.07,1,1,0,164876.66,0
2744,42317,15785798,Uchechukwu,850.0,France,Male,40.0,8,0.0,2,1,0,119232.33,0
2745,121321,15576723,Walker,635.0,France,Male,33.0,5,0.0,2,1,0,187811.71,0
2746,132592,15762682,Lo Duca,766.0,Spain,Female,30.0,6,0.0,2,1,1,68815.05,0
2747,86052,15713094,Ts'ai,687.0,Germany,Male,33.0,4,102742.91,2,1,0,14081.64,0
2748,5874,15697042,Hsu,714.0,France,Male,29.0,0,0.0,2,0,0,62232.6,0
2749,121324,15739168,Nnamdi,735.0,Spain,Male,36.0,3,0.0,2,1,0,134878.34,0
2750,88498,15794878,Chiu,769.0,Germany,Male,54.0,8,135843.53,1,0,0,51554.51,1
2751,107846,15613518,Bellucci,698.0,France,Female,25.0,2,0.0,2,1,1,88566.9,0
2752,109622,15797900,Chinomso,604.0,France,Male,56.0,1,94773.11,2,0,1,114279.63,1
2753,75040,15676617,K'ung,721.0,France,Male,34.0,8,0.0,1,1,1,166678.01,0
2754,8004,15809909,Iloerika,604.0,France,Female,33.0,9,0.0,2,1,1,143980.29,0
2755,43710,15661349,Cameron,633.0,France,Male,35.0,6,0.0,1,1,0,65675.47,1
2756,136986,15586914,Onyenachiya,754.0,Spain,Male,35.0,7,0.0,2,0,0,174738.2,0
2757,4315,15591357,Udinesi,724.0,France,Male,37.0,4,0.0,2,0,1,163504.33,0
2758,98381,15724863,Ch'ien,632.0,Germany,Male,32.0,5,144757.02,1,1,1,162697.93,0
2759,66890,15661694,Burt,725.0,Germany,Male,48.0,5,109991.22,2,0,0,158313.82,1
2760,128535,15594436,Mazzi,588.0,Spain,Male,33.0,6,0.0,2,1,1,12483.39,0
2761,98803,15690546,Nnaife,588.0,France,Male,38.0,1,0.0,2,1,1,93524.19,0
2762,3938,15671634,O'Sullivan,795.0,France,Male,55.0,1,0.0,1,1,0,159123.82,1
2763,106540,15615016,Hsueh,681.0,France,Male,37.0,8,0.0,2,0,1,88866.92,0
2764,113387,15781525,Smith,833.0,France,Female,28.0,6,0.0,1,1,0,108732.72,1
2765,99109,15632882,Ch'ien,703.0,France,Female,38.0,9,0.0,2,0,0,6078.42,0
2766,65340,15628205,Benson,521.0,Germany,Female,37.0,4,111911.63,1,1,0,110359.68,1
2767,26383,15767894,Mazzanti,749.0,France,Male,45.0,1,0.0,1,1,0,131312.89,0
2768,54544,15796360,P'eng,648.0,Spain,Female,44.0,7,0.0,1,1,0,161446.01,1
2769,29593,15781702,Hao,578.0,France,Male,35.0,8,123972.24,2,1,1,182495.2,0
2770,26710,15584928,Chidiebere,583.0,France,Female,41.0,4,86977.86,2,1,0,113810.12,1
2771,31411,15782236,Obiuto,769.0,Germany,Male,33.0,5,135658.73,1,0,0,109742.8,1
2772,86068,15578098,Mazzanti,739.0,France,Male,37.0,0,0.0,2,1,0,114020.06,0
2773,53186,15614168,Alexander,656.0,Germany,Female,50.0,4,146710.76,2,0,1,175015.12,0
2774,140629,15579647,Oluchukwu,681.0,France,Male,42.0,0,0.0,2,1,1,160828.98,0
2775,86728,15652084,Boni,591.0,France,Male,42.0,5,0.0,2,1,1,166370.81,0
2776,53214,15626474,Onyemere,675.0,France,Male,31.0,1,0.0,2,1,0,4802.25,0
2777,46419,15744368,Hsia,631.0,France,Male,31.0,8,0.0,2,1,0,5862.53,0
2778,119120,15806953,Tseng,823.0,France,Female,29.0,2,0.0,2,0,1,136869.31,0
2779,95152,15785373,Wong,717.0,Spain,Female,42.0,5,190305.78,1,1,0,99347.8,0
2780,70822,15603743,Tai,526.0,France,Male,29.0,4,0.0,1,1,0,126281.83,0
2781,123899,15714883,Li,605.0,France,Male,33.0,4,0.0,2,1,1,151858.81,0
2782,128951,15715707,Ch'iu,512.0,France,Male,34.0,8,123971.16,1,0,1,168895.06,0
2783,118,15658852,Nwankwo,434.0,Germany,Male,29.0,1,137555.44,2,1,1,152880.5,0
2784,51690,15611551,Kashiwagi,676.0,Spain,Male,42.0,1,79811.72,2,1,1,82696.84,0
2785,47836,15780677,Jackson,717.0,France,Female,59.0,4,0.0,1,1,1,170528.63,0
2786,35575,15692234,Olisanugo,724.0,Germany,Male,39.0,6,150200.23,2,0,0,111573.5,0
2787,143140,15697952,Pinto,729.0,France,Male,45.0,4,79811.72,2,1,1,152876.13,0
2788,160880,15771573,Aksenov,747.0,France,Male,38.0,7,125725.02,1,1,1,182775.08,0
2789,119114,15602979,Lin,751.0,France,Male,29.0,1,135536.5,1,1,1,66825.33,0
2790,148984,15588580,T'ien,632.0,France,Female,35.0,9,81733.94,1,1,1,185211.71,0
2791,136328,15742272,Ozerova,671.0,Spain,Female,44.0,7,0.0,1,1,0,131609.48,1
2792,154587,15583528,Chiu,703.0,France,Female,38.0,8,0.0,2,0,0,27349.47,0
2793,103694,15731166,Kao,751.0,France,Male,43.0,7,0.0,2,1,0,88866.39,0
2794,163579,15804516,Shih,633.0,Spain,Male,30.0,6,0.0,2,0,1,70849.47,0
2795,56610,15646810,Ukaegbunam,653.0,France,Female,42.0,2,0.0,2,1,1,1375.55,0
2796,23504,15783582,Houghton,703.0,Germany,Female,55.0,9,114888.74,2,1,1,137519.92,1
2797,49078,15571059,Chuang,655.0,Germany,Female,47.0,6,101979.16,1,1,0,198269.08,0
2798,43967,15572073,Chijindum,785.0,France,Male,34.0,1,129855.32,1,0,1,177112.7,0
2799,4779,15593094,K?,709.0,Germany,Female,45.0,3,138056.55,1,1,0,136028.97,1
2800,127224,15769955,Giordano,573.0,Spain,Female,40.0,0,97257.41,1,0,0,92797.23,1
2801,26793,15727281,T'ao,709.0,France,Male,38.0,5,92855.02,1,1,0,79329.7,0
2802,35061,15768201,McIntosh,648.0,Spain,Male,45.0,1,0.0,3,1,0,166878.12,1
2803,7245,15591528,Yobachi,598.0,France,Male,37.0,7,0.0,1,1,0,81481.29,0
2804,44463,15677310,Christie,453.0,Germany,Female,62.0,5,98854.34,1,0,0,86920.97,0
2805,148713,15645571,Genovese,596.0,Spain,Male,32.0,4,0.0,2,0,1,146504.35,1
2806,77750,15690744,Tung,733.0,Germany,Male,37.0,7,137180.2,2,1,1,60906.12,0
2807,76355,15729359,P'eng,645.0,France,Male,40.0,2,0.0,2,1,0,152260.28,0
2808,141860,15588535,T'ao,648.0,France,Female,32.0,9,0.0,2,1,1,177738.98,0
2809,100740,15646810,Quinn,635.0,Germany,Male,35.0,6,148363.38,1,0,1,186995.17,1
2810,158683,15712568,Cocci,777.0,France,Female,23.0,3,0.0,2,0,0,180427.24,0
2811,104852,15786546,O'Loughlin,625.0,Spain,Female,35.0,7,0.0,2,0,1,58965.04,0
2812,153739,15667085,Bock,611.0,France,Female,34.0,3,0.0,1,1,0,167554.86,0
2813,132759,15639117,Sorenson,624.0,France,Female,34.0,6,0.0,1,1,1,582.59,1
2814,99978,15800215,Kwemtochukwu,639.0,Spain,Male,52.0,5,0.0,1,0,0,173948.4,1
2815,135012,15680517,Sal,640.0,Spain,Female,32.0,3,137239.17,1,0,1,71379.92,1
2816,36145,15741032,Tsao,678.0,France,Male,48.0,5,0.0,1,1,0,117830.57,0
2817,102572,15595039,Horsley,686.0,France,Male,36.0,9,102954.68,1,1,0,85421.48,0
2818,63866,15589147,Frolov,580.0,France,Male,61.0,1,0.0,2,1,1,94677.83,0
2819,88052,15706200,Hsia,567.0,France,Female,35.0,3,0.0,2,0,1,133573.29,0
2820,31595,15740223,Walton,651.0,Spain,Male,39.0,1,0.0,2,1,1,84584.69,0
2821,45170,15585985,Wang,649.0,France,Male,31.0,5,0.0,2,1,1,153786.46,0
2822,37161,15592994,Zikoranachidimma,651.0,France,Female,65.0,0,146466.46,1,1,1,190454.04,0
2823,137083,15632270,Trevisani,683.0,France,Female,28.0,9,0.0,2,1,1,80619.97,0
2824,23400,15797770,Nnachetam,691.0,France,Female,36.0,2,0.0,2,1,1,148887.05,0
2825,4166,15735246,Onyemauchechukwu,669.0,Spain,Male,33.0,9,143350.02,1,1,0,54926.31,0
2826,33289,15607784,Liao,705.0,France,Male,37.0,8,0.0,2,1,1,52795.41,0
2827,81525,15762928,Aksenov,599.0,France,Male,47.0,7,0.0,2,1,0,79734.23,0
2828,29308,15692408,Onuchukwu,749.0,France,Male,24.0,8,141267.67,1,1,1,167773.55,0
2829,119992,15756655,Lucchesi,586.0,Spain,Male,50.0,7,0.0,2,1,1,94888.54,0
2830,86983,15631775,Baresi,633.0,France,Male,37.0,3,0.0,2,1,0,166678.77,0
2831,64750,15735784,Gardner,583.0,France,Male,38.0,9,0.0,1,0,0,47848.56,0
2832,128861,15797710,Iadanza,614.0,Spain,Female,35.0,3,0.0,2,1,1,74149.77,0
2833,75605,15777708,Liao,824.0,France,Female,34.0,5,0.0,2,1,0,192800.25,0
2834,164710,15657565,Nwokezuike,629.0,Spain,Female,44.0,7,125512.98,2,1,0,79082.62,0
2835,4285,15615050,Hs?,634.0,France,Male,36.0,3,0.0,2,1,0,29583.95,0
2836,90521,15701392,Onwuamaeze,717.0,Germany,Male,33.0,5,100315.03,2,1,0,126728.67,0
2837,138873,15711571,Bage,584.0,Spain,Female,59.0,1,120233.83,1,1,1,194890.33,0
2838,3062,15713505,Liao,646.0,France,Male,33.0,4,0.0,2,0,1,126511.94,0
2839,143875,15796838,Onwughara,773.0,Germany,Male,53.0,4,102773.2,2,1,0,123587.83,0
2840,89739,15753888,Johnston,607.0,Spain,Male,40.0,6,108004.64,2,1,1,23386.77,0
2841,31198,15777050,Ting,718.0,France,Male,37.0,8,0.0,2,1,1,131775.49,0
2842,154136,15683522,O'Brien,725.0,France,Female,36.0,1,118851.05,1,1,1,87422.15,0
2843,88550,15658057,Yevseyev,554.0,France,Male,39.0,3,117720.57,1,0,1,151344.37,0
2844,23942,15685500,Martin,593.0,Spain,Female,29.0,9,0.0,2,1,0,28789.97,0
2845,109898,15641389,T'ao,585.0,Spain,Male,31.0,3,138521.57,1,1,0,160523.33,0
2846,39181,15685300,Hsia,613.0,France,Female,26.0,6,142231.61,1,0,1,93524.37,0
2847,98783,15769829,Cheng,531.0,France,Male,49.0,3,0.0,1,0,0,20856.31,1
2848,11583,15586880,T'ao,597.0,Germany,Female,32.0,4,126495.57,1,1,0,57961.81,0
2849,5265,15705620,Lu,730.0,France,Male,34.0,5,122453.37,2,0,0,138882.98,0
2850,68078,15671053,Chiazagomekpere,745.0,France,Female,37.0,1,145754.87,1,1,1,140934.43,0
2851,34479,15772798,Kao,628.0,France,Male,48.0,2,0.0,2,1,1,173599.38,0
2852,151230,15711309,Nwabugwu,725.0,France,Female,36.0,9,0.0,2,1,1,46884.58,0
2853,91209,15574794,Ritchie,738.0,France,Male,56.0,5,0.0,2,1,1,82565.01,0
2854,86732,15642824,Milani,602.0,Germany,Male,34.0,6,132351.29,1,1,1,152290.28,0
2855,155462,15645835,Chukwukadibia,611.0,Spain,Female,38.0,8,133628.09,1,1,1,169920.92,0
2856,38394,15651022,Baresi,709.0,France,Male,40.0,6,0.0,1,0,1,122960.98,0
2857,41231,15794560,Maclean,550.0,France,Male,57.0,5,0.0,1,0,1,133501.94,1
2858,63888,15761487,Lai,693.0,France,Male,36.0,8,178111.82,1,0,0,58719.63,1
2859,28377,15571550,Iadanza,656.0,Germany,Male,44.0,6,139959.0,1,1,0,141533.38,1
2860,39849,15755239,Maughan,477.0,France,Female,31.0,4,0.0,2,0,1,162699.7,0
2861,116708,15631159,H?,705.0,Germany,Male,34.0,4,72252.64,2,1,1,142514.66,0
2862,111386,15792328,O'Callaghan,737.0,Germany,Female,33.0,3,152264.81,1,0,0,64242.31,0
2863,39074,15731760,Onyemauchechukwu,652.0,Spain,Male,33.0,6,0.0,2,1,1,62930.97,0
2864,28726,15727281,Calabrese,679.0,Spain,Male,36.0,7,127286.79,1,1,0,64493.94,0
2865,152426,15593550,Ebelegbulam,545.0,France,Male,42.0,5,0.0,2,0,1,92462.88,0
2866,140301,15641359,Pirozzi,705.0,France,Female,32.0,9,113014.7,1,1,1,51553.43,0
2867,102542,15791323,Ku,589.0,France,Female,42.0,9,139979.15,1,1,0,166540.96,1
2868,26915,15764351,T'ien,540.0,France,Male,36.0,0,0.0,1,1,0,183570.24,0
2869,7141,15586133,Pisano,666.0,Germany,Female,44.0,2,122314.5,1,1,0,68574.88,0
2870,45373,15739189,Ch'ang,678.0,Germany,Female,41.0,3,109032.23,1,1,1,122782.5,0
2871,162527,15752409,Okwuoma,498.0,France,Male,52.0,9,156848.13,1,1,0,180769.55,1
2872,43200,15663294,Kao,619.0,France,Male,29.0,1,125685.79,1,1,0,56246.69,0
2873,158025,15613143,Nkemdirim,682.0,France,Female,27.0,1,0.0,2,1,0,158553.37,0
2874,22893,15796074,T'ien,627.0,France,Female,34.0,2,174894.53,2,1,0,146516.86,0
2875,106392,15581525,Warner,578.0,France,Male,71.0,3,0.0,1,1,0,70550.0,1
2876,145293,15623559,Zuyeva,594.0,France,Female,39.0,3,0.0,2,0,1,105425.33,0
2877,126567,15641640,Hsiao,715.0,Spain,Female,38.0,7,175464.85,2,1,0,164039.51,0
2878,41254,15639357,Smith,707.0,Spain,Male,35.0,4,0.0,2,1,0,145700.42,0
2879,135413,15720702,Shih,721.0,France,Female,61.0,1,0.0,1,0,1,121883.87,1
2880,128057,15697546,Lu,743.0,Germany,Male,36.0,6,123971.51,2,1,1,119056.68,0
2881,67507,15668057,Phillips,726.0,France,Female,31.0,6,0.0,2,1,1,96153.44,0
2882,156326,15778096,T'ien,644.0,Spain,Female,27.0,3,0.0,2,1,0,91087.38,0
2883,15152,15676521,Fanucci,685.0,Spain,Female,59.0,5,0.0,2,1,1,6409.55,0
2884,162701,15578788,Bibi,730.0,France,Female,40.0,6,0.0,2,0,0,41291.05,0
2885,72716,15797389,Hsia,778.0,France,Male,29.0,6,0.0,2,1,0,181221.09,0
2886,128045,15670080,Mackenzie,584.0,Germany,Female,29.0,7,108748.08,2,0,1,79577.4,0
2887,30213,15671480,Mazzanti,612.0,Spain,Female,48.0,5,127132.96,3,1,0,124410.53,1
2888,115938,15646099,Nwachukwu,718.0,France,Female,54.0,3,0.0,1,1,1,181892.9,0
2889,18046,15724200,Yobachukwu,496.0,Germany,Female,34.0,9,149961.64,2,1,1,38960.59,0
2890,83826,15574119,Okwuadigbo,598.0,Spain,Female,38.0,1,0.0,1,1,1,152273.57,1
2891,134087,15637774,Nnabuife,646.0,France,Male,26.0,7,0.0,2,1,0,64516.9,0
2892,81269,15679760,Chien,653.0,France,Male,43.0,1,121263.82,2,1,1,82811.49,0
2893,147578,15704795,Olisanugo,731.0,Germany,Male,39.0,1,131078.58,2,0,0,41967.09,0
2894,129717,15694859,T'ang,628.0,France,Male,29.0,5,0.0,2,1,1,83679.46,0
2895,127130,15670496,Toscani,492.0,Spain,Female,53.0,6,184872.89,1,1,1,125850.51,1
2896,17794,15697543,Mazzanti,694.0,Germany,Female,41.0,2,141806.54,2,1,1,121798.53,0
2897,95896,15707120,H?,687.0,France,Female,36.0,0,0.0,2,1,1,166310.83,0
2898,117370,15730673,Yegorova,757.0,Spain,Male,66.0,5,0.0,2,1,1,28149.06,0
2899,114300,15581526,Fang,619.0,France,Male,37.0,8,0.0,2,1,0,143598.5,0
2900,41974,15593280,Yuryeva,614.0,Germany,Male,42.0,2,140733.74,1,0,0,166588.76,0
2901,162586,15754574,Tsao,678.0,France,Female,55.0,4,127209.0,1,1,0,138881.11,1
2902,5870,15769955,Calabresi,745.0,Spain,Male,35.0,8,0.0,2,1,1,120158.72,0
2903,1451,15688563,Marchesi,554.0,Spain,Male,31.0,4,141989.27,2,1,0,26116.82,0
2904,163341,15775886,Mancini,628.0,Germany,Female,35.0,1,126547.85,2,0,0,173365.74,0
2905,7393,15585867,Romani,435.0,Germany,Female,32.0,3,92041.87,1,1,0,43595.9,1
2906,7495,15743818,Rowley,748.0,Spain,Male,58.0,9,122330.7,2,1,1,124429.19,0
2907,160241,15623989,Scott,707.0,France,Female,32.0,0,96442.56,1,1,0,171657.57,0
2908,25276,15641715,Pinto,673.0,France,Male,34.0,2,0.0,2,1,0,120768.92,0
2909,14214,15684951,Onuchukwu,850.0,France,Female,29.0,6,0.0,2,1,1,121846.81,0
2910,113409,15718944,Artemiev,573.0,France,Male,37.0,6,133968.96,2,1,1,193995.37,0
2911,76123,15713267,Zimmer,779.0,Spain,Female,34.0,5,0.0,1,1,0,111676.63,0
2912,91670,15764253,Onyemere,679.0,France,Female,36.0,9,0.0,2,1,0,179913.34,0
2913,9582,15599452,Maclean,683.0,Spain,Male,22.0,9,125341.69,1,1,1,174970.58,0
2914,60842,15731117,Pisani,437.0,Spain,Male,28.0,2,109161.25,2,1,0,152987.42,0
2915,52748,15598510,Smith,657.0,France,Male,26.0,0,161209.66,1,1,0,180134.88,0
2916,80668,15815254,Ts'ui,712.0,Spain,Male,27.0,8,0.0,1,0,0,173968.6,0
2917,128645,15756625,Crawford,752.0,France,Female,41.0,3,0.0,2,0,0,139844.04,0
2918,74349,15577018,Teng,811.0,France,Female,39.0,10,0.0,2,1,0,86935.73,0
2919,103808,15668894,Lucchese,667.0,Spain,Male,36.0,6,0.0,1,1,1,182822.5,0
2920,48763,15797733,Ts'ai,744.0,France,Female,49.0,10,0.0,1,1,1,66463.62,1
2921,161690,15762238,Smith,645.0,France,Male,29.0,9,0.0,2,1,0,88866.81,0
2922,79288,15672437,Bailey,658.0,Germany,Male,40.0,1,99165.84,1,0,1,119333.95,0
2923,112292,15636105,Chung,758.0,Spain,Male,61.0,2,0.0,2,1,1,45978.39,0
2924,133279,15632576,Cremonesi,509.0,France,Female,44.0,7,0.0,2,1,1,89609.26,0
2925,52962,15699450,Li,723.0,France,Female,27.0,10,0.0,2,1,0,150694.58,0
2926,53160,15754543,Nnanna,652.0,France,Male,52.0,3,0.0,1,0,1,160527.17,1
2927,160802,15807107,Patel,612.0,Germany,Female,35.0,3,121394.42,1,1,0,164081.42,0
2928,164035,15728352,Genovese,714.0,Spain,Male,44.0,7,0.0,1,1,0,62974.41,1
2929,26884,15715709,Chukwukadibia,684.0,France,Male,33.0,10,108432.88,1,1,0,68343.08,0
2930,107181,15729557,Tuan,720.0,France,Female,27.0,5,0.0,2,1,0,173844.89,0
2931,12011,15589493,Onyeorulu,729.0,Spain,Male,30.0,10,138705.02,1,1,1,136516.82,0
2932,57291,15682355,Uspenskaya,741.0,Spain,Male,38.0,6,0.0,1,1,1,78700.61,1
2933,16836,15761654,Bancroft,749.0,France,Female,50.0,8,132837.7,1,1,1,125870.75,0
2934,127116,15777045,Kao,602.0,Germany,Female,37.0,5,123386.39,2,1,0,199661.45,0
2935,606,15776844,Fang,648.0,France,Female,19.0,5,0.0,2,1,1,55500.17,0
2936,21742,15606434,T'ang,657.0,Spain,Male,41.0,5,98635.93,1,0,1,47880.71,0
2937,113244,15806922,Bibi,711.0,Spain,Female,33.0,1,0.0,2,0,0,95794.98,0
2938,39723,15630466,Chiemezie,680.0,France,Male,69.0,7,0.0,2,1,1,70783.61,0
2939,24005,15674741,Hargreaves,690.0,Spain,Female,46.0,6,0.0,1,0,1,126794.56,1
2940,155339,15621132,Onyemaechi,585.0,France,Male,44.0,5,0.0,2,1,1,140947.05,0
2941,86569,15757931,K'ung,699.0,France,Male,32.0,1,0.0,2,1,1,142454.46,0
